subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,lambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-34717,unif,under,trial,31,sender,100,0.5,5,49,46,50,0,-1,-77,-57,2434.056197392308,1642718496624,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718209995,0
sona-34717,unif,under,trial,32,receiver,100,0.5,5,20,18,7,-13,13,-90,-44,6147.232260570967,1642718509893,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718209995,0
sona-34717,unif,under,trial,33,sender,100,0.5,5,48,41,46,2,-2,-88,-46,3181.239703649106,1642718521845,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718209995,0
sona-34717,unif,under,trial,34,receiver,100,0.5,5,55,46,33,-22,22,-110,-24,6115.619196514452,1642718532333,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718209995,0
sona-34717,unif,under,trial,35,sender,100,0.5,5,24,6,10,14,-14,-96,-38,2734.783826341746,1642718548979,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718548979,0
sona-34717,unif,under,trial,36,receiver,100,0.5,5,42,39,24,-18,18,-114,-20,6444.712900072056,1642718578686,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642718548979,0
sona-34717,unif,under,trial,37,sender,100,0.5,5,44,15,18,26,-26,-88,-46,2309.0202634114253,1642718608701,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",44,45,1642718608701,0
sona-34717,unif,under,trial,38,receiver,100,0.5,5,35,27,18,-17,17,-105,-29,6653.7994883712545,1642718631510,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718608701,0
sona-34717,unif,under,trial,39,sender,100,0.5,5,41,19,27,14,-14,-91,-43,3149.5622050035445,1642718649650,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",41,28,1642718649650,0
sona-34717,unif,under,trial,40,receiver,100,0.5,5,27,23,16,-11,11,-102,-32,6890.79507486456,1642718669800,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718669800,0
sona-34717,unif,under,trial,41,sender,100,0.5,5,62,100,100,0,-38,-102,-70,3246.0536564913523,1642718698343,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",62,62,1642718698343,0
sona-34717,unif,under,trial,42,receiver,100,0.5,5,49,44,33,-16,16,-118,-54,6355.140085373727,1642718713353,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718698343,0
sona-34717,unif,under,trial,43,sender,100,0.5,5,61,32,38,23,-23,-95,-77,2467.531637288829,1642718729502,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718698343,0
sona-34717,unif,under,trial,44,receiver,100,0.5,5,18,15,10,-8,8,-103,-69,6869.911902474609,1642718740967,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718698343,0
sona-34717,unif,under,trial,45,sender,100,0.5,5,77,70,74,3,-3,-100,-72,2577.134720834882,1642718755213,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718755213,0
sona-34717,unif,under,trial,46,receiver,100,0.5,5,50,47,38,-12,12,-112,-60,5456.888848002309,1642720744710,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718755213,0
sona-34717,unif,under,trial,47,sender,100,0.5,5,42,29,31,11,-11,-101,-71,2893.0503086909157,1642720787526,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718755213,0
sona-34717,unif,under,trial,48,receiver,100,0.5,5,46,38,30,-16,16,-117,-55,7488.83986010668,1642720806485,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642718755213,0
sona-34717,unif,under,trial,49,sender,100,0.5,5,33,20,22,11,-11,-106,-66,3124.4958262231,1642720821160,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",33,33,1642720821161,0
sona-34717,unif,under,trial,50,receiver,100,0.5,5,51,47,26,-25,25,-131,-41,5411.793699973028,1642720842843,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720842843,0
sona-34717,unif,under,trial,51,sender,100,0.5,5,39,19,22,17,-17,-114,-58,3220.802821165445,1642720875884,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",39,56,1642720875884,0
sona-34717,unif,under,trial,52,receiver,100,0.5,5,9,5,15,-6,0,-120,-58,6454.316164556378,1642720906740,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720875884,0
sona-34717,unif,under,trial,53,sender,100,0.5,5,77,82,87,0,-10,-120,-68,2168.362064251013,1642720916277,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720875884,0
sona-34717,unif,under,trial,54,receiver,100,0.5,5,63,57,48,-15,15,-135,-53,6227.988395750312,1642720926795,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720875884,0
sona-34717,unif,under,trial,55,sender,100,0.5,5,90,95,96,0,-6,-135,-59,2519.8462301638638,1642720937863,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720937863,0
sona-34717,unif,under,trial,56,receiver,100,0.5,5,61,54,38,-23,23,-158,-36,7024.725723885651,1642720951882,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720937863,0
sona-34717,unif,under,trial,57,sender,100,0.5,5,17,8,14,3,-3,-155,-39,2206.1847544765997,1642720963531,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720937863,0
sona-34717,unif,under,trial,58,receiver,100,0.5,5,67,60,45,-22,22,-177,-17,7407.5978799813765,1642720974639,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720937863,0
sona-34717,unif,under,trial,59,sender,100,0.5,5,83,90,95,0,-12,-177,-29,2418.590161788392,1642720984572,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720937863,0
sona-34717,unif,under,trial,60,receiver,100,0.5,5,19,15,25,-6,0,-183,-29,7209.395291760306,1642720998126,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642720998126,0
sona-34717,unif,under,trial,61,sender,100,0.5,5,27,20,25,2,-2,-181,-31,2846.757434827455,1642721009231,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",27,20,1642721009231,0
sona-34717,unif,under,trial,62,receiver,100,0.5,5,52,48,43,-9,9,-190,-22,6514.484452843428,1642721028302,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721009231,0
sona-34717,unif,under,trial,63,sender,100,0.5,5,72,65,73,0,-1,-190,-23,2915.7982798427693,1642721041290,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721009231,0
sona-34717,unif,under,trial,64,receiver,100,0.5,5,48,47,35,-13,13,-203,-10,5609.731659547948,1642721071614,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721009231,0
sona-34717,unif,under,trial,65,sender,100,0.5,5,61,57,64,0,-3,-203,-13,2090.269932091498,1642721083567,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721083567,0
sona-34717,unif,under,trial,66,receiver,100,0.5,5,26,21,61,-35,0,-238,-13,6180.356954178402,1642721098068,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721083567,0
sona-34717,unif,under,trial,67,sender,100,0.5,5,53,47,52,1,-1,-237,-14,2410.596092127701,1642721108099,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721083567,0
sona-34717,unif,under,trial,68,receiver,100,0.5,5,51,44,56,-5,0,-242,-14,5513.348527337426,1642721117312,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721083567,0
sona-34717,unif,under,trial,69,sender,100,0.5,5,74,59,63,11,-11,-231,-25,2698.1476164284572,1642721129055,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721083567,0
sona-34717,unif,under,trial,70,receiver,100,0.5,5,38,35,26,-12,12,-243,-13,5289.699624324033,1642721140706,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721140706,0
sona-34717,unif,under,trial,71,sender,100,0.5,5,20,34,41,0,-21,-243,-34,2348.4932118954116,1642721158147,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721140706,0
sona-34717,unif,under,trial,72,receiver,100,0.5,5,61,54,38,-23,23,-266,-11,5937.060106736701,1642721170597,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721140706,0
sona-34717,unif,under,trial,73,sender,100,0.5,5,70,66,71,0,-1,-266,-12,2283.894332216395,1642721183582,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721140706,0
sona-34717,unif,under,trial,74,receiver,100,0.5,5,58,54,53,-5,5,-271,-7,5167.960995732157,1642724644383,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642721140706,0
sona-34717,unif,under,trial,75,sender,100,0.5,5,54,45,50,4,-4,-267,-11,2718.876784102071,1642724657689,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724657689,0
sona-34717,unif,under,trial,76,receiver,100,0.5,5,78,66,55,-23,23,-290,12,6657.642696449551,1642724671089,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724657689,0
sona-34717,unif,under,trial,77,sender,100,0.5,5,59,52,55,4,-4,-286,8,2349.4692180983066,1642724712355,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724657689,0
sona-34717,unif,under,trial,78,receiver,100,0.5,5,63,58,44,-19,19,-305,27,5332.984408547402,1642724891081,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724657689,0
sona-34717,unif,under,trial,79,sender,100,0.5,5,22,16,19,3,-3,-302,24,2785.9693713415427,1642724902977,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724657689,0
sona-34717,unif,under,trial,80,receiver,100,0.5,5,27,21,19,-8,8,-310,32,5369.680148838985,1642724910744,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724910744,0
sona-34717,unif,under,trial,81,sender,100,0.5,5,35,32,40,0,-5,-310,27,2383.525134783186,1642724920888,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724910744,0
sona-34717,unif,under,trial,82,receiver,100,0.5,5,44,38,22,-22,22,-332,49,6593.223823431413,1642724934661,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724910744,0
sona-34717,unif,under,trial,83,sender,100,0.5,5,75,80,86,0,-11,-332,38,2394.812973469734,1642724947681,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724910744,0
sona-34717,unif,under,trial,84,receiver,100,0.5,5,36,26,44,-8,0,-340,38,5834.334608760739,1642724957455,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724910744,0
sona-34717,unif,under,trial,85,sender,100,0.5,5,20,17,26,0,-6,-340,32,2610.202890018634,1642724971332,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724971332,0
sona-34717,unif,under,trial,86,receiver,100,0.5,5,78,71,88,-10,0,-350,32,5572.439699559509,1642724989357,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724971332,0
sona-34717,unif,under,trial,87,sender,100,0.5,5,19,19,28,0,-9,-350,23,2150.991282094419,1642724996970,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724971332,0
sona-34717,unif,under,trial,88,receiver,100,0.5,5,83,77,35,-48,48,-398,71,5537.466061334946,1642725005288,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724971332,0
sona-34717,unif,under,trial,89,sender,100,0.5,5,74,64,71,3,-3,-395,68,2954.0763310768416,1642725016727,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642724971332,0
sona-34717,unif,under,trial,90,receiver,100,0.5,5,39,35,87,-48,0,-443,68,5396.027955196192,1642725025343,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725025343,0
sona-34717,unif,under,trial,91,sender,100,0.5,5,18,12,17,1,-1,-442,67,2242.7021231560043,1642725036961,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725025343,0
sona-34717,unif,under,trial,92,receiver,100,0.5,5,23,17,45,-22,0,-464,67,5212.042922110441,1642725047689,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725025343,0
sona-34717,unif,under,trial,93,sender,100,0.5,5,30,22,28,2,-2,-462,65,3209.890602992371,1642725059936,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725025343,0
sona-34717,unif,under,trial,94,receiver,100,0.5,5,49,43,55,-6,0,-468,65,6224.5948543459535,1642725072472,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725025343,0
sona-34717,unif,under,trial,95,sender,100,0.5,5,57,52,58,0,-1,-468,64,3163.647879552855,1642725083321,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725083321,0
sona-34717,unif,under,trial,96,receiver,100,0.5,5,21,16,52,-31,0,-499,64,6797.063758104348,1642725105430,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725083321,0
sona-34717,unif,under,trial,97,sender,100,0.5,5,37,24,29,8,-8,-491,56,2494.2495584441467,1642725119124,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725083321,0
sona-34717,unif,under,trial,98,receiver,100,0.5,5,50,45,75,-25,0,-516,56,5524.512466187242,1642725131002,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725083321,0
sona-34717,unif,under,trial,99,sender,100,0.5,5,77,74,79,0,-2,-516,54,2678.407723988336,1642725139740,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725083321,0
sona-34717,unif,under,trial,100,receiver,100,0.5,5,41,35,25,-16,16,-532,70,5350.461555411849,1642725148592,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642725148592,0
sona-36244,linear,over,practice,1,sender,100,0.5,5,38,51,43,5,-5,5,-5,2482.3772344316376,1642853974672,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",38,38,1642853974674,0
sona-36244,linear,over,practice,2,receiver,100,0.5,5,83,88,20,-63,0,-58,-5,6506.06755864549,1642854021498,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",88,88,1642854021498,0
sona-36244,linear,over,trial,1,receiver,100,0.5,5,76,81,75,-1,0,-1,0,6331.44103468915,1642854061813,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854021498,0
sona-36244,linear,over,trial,2,sender,100,0.5,5,13,13,9,0,-4,-1,-4,2113.327977605919,1642854077474,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854021498,0
sona-36244,linear,over,trial,3,receiver,100,0.5,5,89,97,90,-1,1,-2,-3,6194.264928715096,1642854105419,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854021498,0
sona-36244,linear,over,trial,4,sender,100,0.5,5,36,53,46,10,-10,8,-13,2292.9053476395784,1642854175091,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854021498,0
sona-36244,linear,over,trial,5,receiver,100,0.5,5,66,68,58,-8,0,0,-13,6818.3757935867925,1642854192229,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854192229,0
sona-36244,linear,over,trial,6,sender,100,0.5,5,29,46,38,9,-9,9,-22,2237.569283561956,1642854264487,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854192229,0
sona-36244,linear,over,trial,7,receiver,100,0.5,5,88,92,85,-3,0,6,-22,6912.529170438946,1642854276124,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642854192229,0
sona-36244,linear,over,trial,8,sender,100,0.5,5,58,58,56,0,-2,6,-24,2468.620930342988,1642854284965,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",58,42,1642854284966,0
sona-36244,linear,over,trial,9,receiver,100,0.5,5,38,41,35,-3,0,3,-24,5642.96090641106,1642854319395,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642854284966,0
